wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
230103181553392,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,597.720000,230.820000,사용중,0,0,0,11,2023,겨울,1,20230103,165600,01,03,16,56,화요일,관악소방서,난곡119안전센터,,000431,000929,서울특별시,관악구,신림동,도시,동,193176.480000,541021.420000,,,6.50,1.10,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,전기/전자,전기/ 전자기기 기판,조명/ 간판,LED조명,,,주거,공동주택,기타 공동주택,1,0.000000,N,N,N,N,,,,,0.3,,2.0,270,30,,2000
230103185141061,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,1,2343.800000,358.610000,사용중,0,0,0,210,2023,겨울,1,20230103,172600,01,03,17,26,화요일,성동소방서,금호119안전센터,,000303,001032,서울특별시,성동구,금호동1가,도시,동,201796.600000,550591.930000,,,4.00,0.70,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,판매시설,상가빌딩,5,5.000000,N,N,N,N,,,,,-1.3,,3.0,290,36,,2000
230103225116640,건축/구조물,양식(옥),철근콘크리트조,슬라브가,12,15,1,131665.890000,59.530000,사용중,0,0,0,100,2023,겨울,1,20230103,203500,01,03,20,35,화요일,영등포소방서,신길119안전센터,,000404,000204,서울특별시,영등포구,신길동,도시,동,192856.942600,545280.993300,,,3.20,0.70,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,아파트,10,0.000000,N,N,N,N,,,,,-3.8,,2.0,250,50,,2000
230104004246716,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,511.840000,124.020000,사용중,0,0,0,831,2023,겨울,1,20230103,230200,01,03,23,02,화요일,성동소방서,행당119안전센터,,000316,002500,서울특별시,성동구,행당동,도시,동,203569.090000,551374.890000,,,1.20,1.20,0.00,작동기기,기기 전도/복사열/기기발열,부주의,불씨/불꽃/화원방치,침구/직물류,의류,,,,,주거,단독주택,다가구주택,4,6.000000,N,N,N,N,,,,,-5.2,,1.0,250,50,,2000
230104002226288,건축/구조물,한식(옥),목조,와가,1,1,0,57.890000,57.890000,사용중,0,0,0,0,2023,겨울,1,20230103,232500,01,03,23,25,화요일,종로소방서,종로119안전센터,,000243,002050,서울특별시,종로구,익선동,도시,동,199090.560000,552610.000000,,,1.00,0.50,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,생활서비스,음식점,한식,1,0.000000,N,N,N,N,,,,,-5.2,,1.0,250,50,,2000
230104013930741,자동차/철도차량,,,,,,,,,,0,0,0,924,2023,겨울,1,20230104,001000,01,04,00,10,수요일,은평소방서,진관119안전센터,,000340,000320,서울특별시,은평구,진관동,도시,동,192563.856500,559930.320100,,,1.50,1.50,0.00,작동기기,전기적 아크(단락),미상,미상,자동차/철도차량/선박/항공기,전기배선,차량/ 선박부품,배선,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,엔진룸,,,-5.2,,1.0,270,50,,2000
230104072639863,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,192.820000,65.590000,사용중,0,0,0,471,2023,겨울,1,20230104,045300,01,04,04,53,수요일,강서소방서,화곡119안전센터,,000130,010700,서울특별시,강서구,화곡동,도시,동,186186.470000,549160.740000,,,3.30,0.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,다가구주택,1,5.000000,N,N,N,N,,,,,-5.1,,2.0,20,59,,2000
230104084931799,기타(쓰레기 화재등),,,,,,,,,,0,0,0,8,2023,겨울,1,20230104,080600,01,04,08,06,수요일,금천소방서,금천119안전센터,,000525,000000,서울특별시,금천구,가산동,도시,동,189713.359500,542323.011700,,,2.80,2.80,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,도로,기타도로,,,N,N,N,N,,,,,-4.4,,2.0,360,58,,2000
230104132019493,건축/구조물,양식(옥),벽돌조,와가,1,1,0,59.310000,59.310000,사용중,0,0,0,742,2023,겨울,1,20230104,091400,01,04,09,14,수요일,동대문소방서,휘경119안전센터,,000428,002953,서울특별시,동대문구,이문동,도시,동,205882.320000,555505.830000,,,5.00,1.50,0.00,미상,미상,미상,미상,침구/직물류,이불(베개/시트),,,,,주거,단독주택,단독주택,1,3.000000,N,N,N,N,,,,,-4.6,,2.0,50,62,,2000
230104123744113,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,18,3,53853.000000,3437.630000,사용중,0,0,0,27,2023,겨울,1,20230104,110700,01,04,11,07,수요일,구로소방서,공단119안전센터,,000357,000100,서울특별시,구로구,구로동,도시,동,190532.074900,542355.249600,,,5.10,0.70,3.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,산업시설,공장시설,전기/ 전자공업,1,0.000000,N,Y,N,N,,,,,0.7,,1.0,180,45,,2000
230104141813875,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,1490.600000,278.320000,사용중,0,0,0,1021,2023,겨울,1,20230104,111900,01,04,11,19,수요일,강남소방서,삼성119안전센터,,000343,000443,서울특별시,강남구,대치동,도시,동,205702.255900,544627.756500,,,1.70,1.70,0.00,작동기기,기타(작동기기),미상,미상,기타,기타,산업장비,보일러,,,생활서비스,음식점,한식(휴게),1,2.000000,N,Y,N,N,,,,,0.7,,1.0,180,45,,2000
230104152339463,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,17,2,7616.770000,628.630000,사용중,0,1,1,649,2023,겨울,1,20230104,115500,01,04,11,55,수요일,중랑소방서,면목119안전센터,,000420,000800,서울특별시,중랑구,면목동,도시,동,208313.659200,553395.092000,,,5.00,1.60,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,합성수지,플라스틱/ PVC/ 비닐/ 장판,주거,공동주택,아파트,10,3.000000,N,Y,N,N,,,,,0.7,,1.0,180,45,,2000
230104132016316,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,1,259.790000,76.110000,사용중,0,0,0,11,2023,겨울,1,20230104,121800,01,04,12,18,수요일,은평소방서,진관119안전센터,,000355,000300,서울특별시,은평구,불광동,도시,동,193599.510000,558601.460000,,,1.70,1.70,0.00,작동기기,불꽃/ 스파크/ 정전기,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0.000000,N,N,N,N,,,,,1.5,,3.0,270,41,,2000
230104162237311,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,147.000000,57.000000,사용중,0,0,0,513,2023,겨울,1,20230104,122000,01,04,12,20,수요일,강북소방서,미아119안전센터,,000424,002653,서울특별시,강북구,미아동,도시,동,201997.640000,557014.290000,,,3.70,1.50,0.00,미상,미상,미상,미상,미상,미상,,,,,주거,단독주택,다가구주택,1,32.000000,N,N,N,N,,,,,1.5,,3.0,270,41,,2000
230104155418850,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,1475.580000,239.700000,사용중,0,0,0,361,2023,겨울,1,20230104,125200,01,04,12,52,수요일,서초소방서,양재119안전센터,,000339,000600,서울특별시,서초구,양재동,도시,동,203464.830000,542392.100000,,,8.50,2.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,판매/업무시설,일반업무,일반빌딩,1,2.000000,N,N,N,N,,,,,1.5,,3.0,270,41,,2000
230104164948483,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,0,246.110000,95.040000,사용중,0,0,0,34,2023,겨울,1,20230104,140000,01,04,14,00,수요일,영등포소방서,영등포119안전센터,,000409,000614,서울특별시,영등포구,영등포동2가,도시,동,191893.750000,546713.150000,,,1.00,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,플라스틱/ PVC/ 비닐/ 장판,배선/배선기구,기타(배선/배선기구),,,판매/업무시설,판매시설,전통시장,1,0.000000,N,N,N,N,,,,,2.0,,4.0,320,40,,2000
230104162218650,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,1,1910.270000,253.120000,사용중,0,0,0,77,2023,겨울,1,20230104,143600,01,04,14,36,수요일,성북소방서,장위119안전센터,,000259,000823,서울특별시,성북구,석관동,도시,동,205738.730000,557041.357000,,,4.20,1.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,기타(침구/직물류),,,,,판매/업무시설,판매시설,상가빌딩,1,0.000000,N,Y,N,N,,,,,2.0,,4.0,320,40,,2000
230104165409266,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,2142.000000,346.770000,사용중,0,0,0,81,2023,겨울,1,20230104,144300,01,04,14,43,수요일,영등포소방서,대림119안전센터,,000408,000932,서울특별시,영등포구,대림동,도시,동,191060.188900,543261.331700,,,3.00,1.20,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,생활서비스,음식점,기타휴게음식점,2,0.000000,N,N,N,N,,,,,2.0,,4.0,320,40,,2000
230104164416178,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2023,겨울,1,20230104,151900,01,04,15,19,수요일,서대문소방서,연희119안전센터,,000244,000100,서울특별시,서대문구,창천동,도시,동,194439.630000,551013.150000,,,2.90,2.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,2.9,,3.0,320,37,,2000
230104174441159,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,415.960000,104.920000,사용중,0,0,0,31,2023,겨울,1,20230104,161500,01,04,16,15,수요일,강동소방서,성내119안전센터,,000326,001304,서울특별시,강동구,성내동,도시,동,211978.141400,548276.627000,,,1.60,1.60,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0.000000,N,N,N,N,,,,,2.7,,3.0,290,35,,2000
230104181436020,기타(쓰레기 화재등),,,,,,,,,,0,0,0,159,2023,겨울,1,20230104,171300,01,04,17,13,수요일,관악소방서,관악119안전센터,,000411,000816,서울특별시,관악구,남현동,도시,동,198301.510000,541656.160000,,,4.50,4.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.000000,N,N,N,N,,,,,1.9,,3.0,270,40,,2000
230104194526514,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,427.480000,135.440000,사용중,0,0,0,110,2023,겨울,1,20230104,175200,01,04,17,52,수요일,강남소방서,영동119안전센터,,000623,001730,서울특별시,강남구,논현동,도시,동,202013.514700,545584.474600,,,4.90,2.50,0.00,불꽃/ 불티,기타(불꽃/불티),부주의,가연물 근접방치,쓰레기류,쓰레기,,,,,생활서비스,음식점,한식,2,0.000000,N,N,Y,N,,,,,1.9,,3.0,270,40,,2000
230104202439710,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,1,672.850000,130.850000,사용중,0,0,0,165,2023,겨울,1,20230104,182600,01,04,18,26,수요일,서초소방서,서초119안전센터,,000058,000332,서울특별시,서초구,서초동,도시,동,201581.910000,543742.130000,,,3.50,1.50,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,불씨/불꽃/화원방치,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반회사,3,1.000000,N,N,N,N,,,,,0.6,,2.0,250,46,,2000
230104222239760,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,1424.260000,361.590000,사용중,0,0,0,629,2023,겨울,1,20230104,185800,01,04,18,58,수요일,동작소방서,백운119안전센터,,000451,002000,서울특별시,동작구,사당동,도시,동,198138.470000,542108.680000,,,8.20,3.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,판매/업무시설,판매시설,할인점(마트),-1,2.000000,N,Y,N,N,,,,,0.6,,2.0,250,46,,2000
230104233450927,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,2,4792.080000,561.140000,사용중,0,0,0,6133,2023,겨울,1,20230104,193000,01,04,19,30,수요일,강동소방서,천호119안전센터,,000350,001910,서울특별시,강동구,천호동,도시,동,210991.880000,548950.300000,,,2.00,1.50,0.00,미상,미상,미상,미상,미상,미상,,,,,판매/업무시설,일반업무,기타 일반업무시설,6,20.000000,N,Y,N,N,,,,,-0.3,,2.0,270,50,,2000
230104222955866,건축/구조물,양식(옥),벽돌조,슬라브가,1,1,1,76.300000,76.300000,사용중,0,0,0,117,2023,겨울,1,20230104,211900,01,04,21,19,수요일,송파소방서,방이119안전센터,,000455,000800,서울특별시,송파구,풍납동,도시,동,210599.490000,548801.660000,,,6.60,5.20,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전기/ 전자기기 내부배선,,,,,주거,단독주택,단독주택,1,0.000000,N,N,N,N,,,,,-2.1,,1.0,270,52,,2000
230104232828175,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,431.570000,123.340000,사용중,0,0,0,2247,2023,겨울,1,20230104,212600,01,04,21,26,수요일,강서소방서,등촌119안전센터,,000532,001000,서울특별시,강서구,등촌동,도시,동,187302.790000,550750.410000,,,0.60,0.60,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,종이/목재/건초등,종이,주방기기,전기레인지,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2,30.000000,N,N,N,N,,,,,-2.1,,1.0,270,52,,2000
230105010234687,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,15,1,11716.080000,738.720000,사용중,0,1,1,915,2023,겨울,1,20230104,222400,01,04,22,24,수요일,노원소방서,하계119안전센터,,000421,000707,서울특별시,노원구,중계동,도시,동,205736.303100,560851.483700,,,1.70,1.70,0.00,담뱃불/ 라이터불,기타(담뱃불/라이터불),방화의심,방화의심,쓰레기류,쓰레기,,,,,주거,공동주택,아파트,11,15.000000,N,Y,N,N,,,,,-2.7,,2.0,250,54,,2000
230104235644077,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,1,268.710000,100.660000,사용중,0,0,0,36,2023,겨울,1,20230104,225700,01,04,22,57,수요일,동작소방서,노량진119안전센터,,000325,000015,서울특별시,동작구,노량진동,도시,동,195135.900000,545844.460000,,,4.40,0.80,0.00,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,종이/목재/건초등,종이,주방기기,기타(주방기기),,,주거,단독주택,다가구주택,2,0.000000,N,N,N,N,,,,,-2.7,,2.0,250,54,,2000
230105024803025,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,579.080000,105.000000,사용중,0,0,0,30,2023,겨울,1,20230105,015900,01,05,01,59,목요일,중부소방서,무학119안전센터,,000420,000230,서울특별시,중구,신당동,도시,동,201812.030000,551364.440000,,,1.00,1.00,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,침구/직물류,기타(침구/직물류),,,,,산업시설,작업장,기타 작업장,2,0.000000,N,N,N,N,,,,,-3.4,,1.0,250,61,,2000
230105063844602,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,18,1,13543.960000,831.720000,사용중,0,0,0,12495,2023,겨울,1,20230105,032900,01,05,03,29,목요일,중부소방서,신당119안전센터,,000400,004000,서울특별시,중구,신당동,도시,동,200553.226100,549760.071300,,,3.00,1.10,0.00,미상,미상,미상,미상,쓰레기류,재활용,미상,미상,,,주거,공동주택,아파트,18,15.000000,N,Y,N,N,,,,,-3.7,,2.0,360,65,,2000
230105051826282,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,535.360000,59.890000,사용중,0,0,0,15,2023,겨울,1,20230105,042000,01,05,04,20,목요일,은평소방서,역촌119안전센터,,000347,000101,서울특별시,은평구,역촌동,도시,동,192541.310000,555750.550000,,,3.30,0.90,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,주방기기,전기레인지,,,주거,공동주택,다세대주택,2,0.000000,N,N,N,N,,,,,-4.3,,1.0,50,66,,2000
230105075526627,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,6,1,14106.000000,3062.570000,사용중,0,0,0,4810,2023,겨울,1,20230105,053400,01,05,05,34,목요일,은평소방서,녹번119안전센터,,000420,002200,서울특별시,은평구,녹번동,도시,동,194134.552300,556539.840600,,,3.10,3.10,0.00,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전자기기 부속품,계절용 기기,냉난방기,,,판매/업무시설,일반업무,일반회사,4,40.000000,N,N,N,N,,,,,-4.7,,2.0,20,67,,2000
230105101928309,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,199.140000,109.490000,사용중,0,0,0,27,2023,겨울,1,20230105,083900,01,05,08,39,목요일,성북소방서,장위119안전센터,,000241,000014,서울특별시,성북구,장위동,도시,동,204562.450000,557358.560000,,,3.50,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,기타,기타,,,의료/복지시설,노유자시설,어린이집,1,0.000000,N,N,N,N,,,,,-5.6,,2.0,20,73,,1951
230105102422263,기타(쓰레기 화재등),,,,,,,,,,0,0,0,31,2023,겨울,1,20230105,090300,01,05,09,03,목요일,강북소방서,삼각산119안전센터,,000152,000115,서울특별시,강북구,수유동,도시,동,202082.690000,559161.550000,,,1.50,1.10,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,기타,야외,기타야외,,,N,N,N,N,,,,,-4.9,,2.0,50,73,,1818
230105134215646,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,459.260000,0.000000,사용중,0,0,0,200,2023,겨울,1,20230105,092300,01,05,09,23,목요일,동대문소방서,휘경119안전센터,,000105,001251,서울특별시,동대문구,휘경동,도시,동,204864.680000,554157.750000,,,4.20,0.40,0.00,작동기기,기타(작동기기),전기적 요인,과부하/과전류,전기/전자,전기/ 전자기기 기판,,,,,산업시설,작업장,기타 작업장,1,0.000000,N,N,N,N,,,,,-4.9,,2.0,50,73,,1818
230105174616339,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,1,3,3459.420000,6.600000,사용중,0,0,0,67,2023,겨울,1,20230105,113100,01,05,11,31,목요일,동대문소방서,전농119안전센터,,000300,001800,서울특별시,동대문구,답십리동,도시,동,204081.660000,552643.620000,,,1.00,1.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,가구,기타(가구),,,,,판매/업무시설,판매시설,상가빌딩,1,0.000000,N,Y,N,N,,,,,-1.2,,2.0,70,63,,1726
230105154322757,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,760.080000,165.240000,사용중,0,0,0,440,2023,겨울,1,20230105,125800,01,05,12,58,목요일,노원소방서,하계119안전센터,,000629,000000,서울특별시,노원구,중계동,도시,동,207379.102800,560523.080700,,,1.90,1.90,0.00,미상,미상,미상,미상,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,일반회사,3,1.000000,N,Y,N,N,,,,,0.2,,2.0,340,55,,1890
230105151354921,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,0,494.070000,155.620000,사용중,0,0,0,81,2023,겨울,1,20230105,131300,01,05,13,13,목요일,영등포소방서,당산119안전센터,,000438,000349,서울특별시,영등포구,양평동4가,도시,동,190840.702100,548532.165600,,,3.00,0.70,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,일상서비스,기타 일상서비스,2,0.000000,N,N,N,N,,,,,1.0,,1.0,180,53,,1840
